Date,Open,High,Low,Close
15-05-2014,-,-,-,19371.66
16-05-2014,-,-,-,20027.82
19-05-2014,-,-,-,21110.61
20-05-2014,-,-,-,21308.30
21-05-2014,-,-,-,21300.61
22-05-2014,-,-,-,21746.59
23-05-2014,-,-,-,22233.99
26-05-2014,-,-,-,21892.84
27-05-2014,-,-,-,21589.71
28-05-2014,-,-,-,21697.07
29-05-2014,-,-,-,21447.62
30-05-2014,-,-,-,21556.69
02-06-2014,-,-,-,21981.74
03-06-2014,-,-,-,22317.27
04-06-2014,-,-,-,22518.30
05-06-2014,-,-,-,23002.89
06-06-2014,-,-,-,23387.69
09-06-2014,-,-,-,23705.30
10-06-2014,-,-,-,23496.79
11-06-2014,-,-,-,22997.31
12-06-2014,-,-,-,22993.14
13-06-2014,-,-,-,22221.33
16-06-2014,-,-,-,22357.58
17-06-2014,-,-,-,22685.61
18-06-2014,-,-,-,22401.71
19-06-2014,-,-,-,22222.67
20-06-2014,-,-,-,22107.10
23-06-2014,-,-,-,22151.77
24-06-2014,-,-,-,22501.39
25-06-2014,-,-,-,22528.88
26-06-2014,-,-,-,22367.42
27-06-2014,-,-,-,22473.06
30-06-2014,-,-,-,22994.65
01-07-2014,-,-,-,23077.29
02-07-2014,-,-,-,23514.86
03-07-2014,-,-,-,23464.23
04-07-2014,-,-,-,23538.44
07-07-2014,-,-,-,23564.23
08-07-2014,-,-,-,22473.22
09-07-2014,-,-,-,22231.24
10-07-2014,-,-,-,22371.33
11-07-2014,-,-,-,21559.51
14-07-2014,-,-,-,21729.43
15-07-2014,-,-,-,22238.35
16-07-2014,-,-,-,22474.11
17-07-2014,-,-,-,22673.66
18-07-2014,-,-,-,22535.53
21-07-2014,-,-,-,22500.86
22-07-2014,-,-,-,22598.07
23-07-2014,-,-,-,22522.94
24-07-2014,-,-,-,22564.10
25-07-2014,-,-,-,22244.31
28-07-2014,-,-,-,22221.45
30-07-2014,-,-,-,22454.99
31-07-2014,-,-,-,22383.18
01-08-2014,-,-,-,22239.38
04-08-2014,-,-,-,22599.35
05-08-2014,-,-,-,22724.04
06-08-2014,-,-,-,22602.67
07-08-2014,-,-,-,22571.16
08-08-2014,-,-,-,22100.46
11-08-2014,-,-,-,22302.52
12-08-2014,-,-,-,22471.83
13-08-2014,-,-,-,22195.19
14-08-2014,-,-,-,22477.31
18-08-2014,-,-,-,22799.85
19-08-2014,-,-,-,23042.48
20-08-2014,-,-,-,23097.54
21-08-2014,-,-,-,23230.61
22-08-2014,-,-,-,23277.51
25-08-2014,-,-,-,22945.98
26-08-2014,-,-,-,22906.21
27-08-2014,-,-,-,22908.41
28-08-2014,-,-,-,22820.20
01-09-2014,-,-,-,23312.30
02-09-2014,-,-,-,23465.17
03-09-2014,-,-,-,23605.26
04-09-2014,-,-,-,23462.71
05-09-2014,-,-,-,23576.63
08-09-2014,-,-,-,23847.94
09-09-2014,-,-,-,23971.28
10-09-2014,-,-,-,23740.98
11-09-2014,-,-,-,23831.25
12-09-2014,-,-,-,23869.48
15-09-2014,-,-,-,23831.91
16-09-2014,-,-,-,23082.21
17-09-2014,-,-,-,23173.99
18-09-2014,-,-,-,23664.01
19-09-2014,-,-,-,23420.58
22-09-2014,-,-,-,23417.54
23-09-2014,-,-,-,22920.48
24-09-2014,-,-,-,22732.26
25-09-2014,-,-,-,22162.43
26-09-2014,-,-,-,22573.98
29-09-2014,-,-,-,22620.18
30-09-2014,-,-,-,22632.17
01-10-2014,-,-,-,22565.10
07-10-2014,-,-,-,22211.25
08-10-2014,-,-,-,22312.45
09-10-2014,-,-,-,22693.79
10-10-2014,-,-,-,22285.43
13-10-2014,-,-,-,22338.68
14-10-2014,-,-,-,22270.19
16-10-2014,-,-,-,21735.11
17-10-2014,-,-,-,21989.54
20-10-2014,-,-,-,22339.98
21-10-2014,-,-,-,22492.95
22-10-2014,-,-,-,22667.10
23-10-2014,-,-,-,22798.16
27-10-2014,-,-,-,22604.74
28-10-2014,-,-,-,22656.13
29-10-2014,-,-,-,22827.20
30-10-2014,-,-,-,23020.17
31-10-2014,-,-,-,23409.77
03-11-2014,-,-,-,23533.44
05-11-2014,-,-,-,23451.08
07-11-2014,-,-,-,23642.65
10-11-2014,-,-,-,23691.61
11-11-2014,-,-,-,23908.85
12-11-2014,-,-,-,24026.22
13-11-2014,-,-,-,23851.52
14-11-2014,-,-,-,24037.65
17-11-2014,-,-,-,24219.76
18-11-2014,-,-,-,24451.64
19-11-2014,-,-,-,24171.00
20-11-2014,-,-,-,24127.35
21-11-2014,-,-,-,24140.42
24-11-2014,-,-,-,24260.81
25-11-2014,-,-,-,23811.88
26-11-2014,-,-,-,23887.91
27-11-2014,-,-,-,24007.15
28-11-2014,-,-,-,24317.22
01-12-2014,-,-,-,24308.17
02-12-2014,-,-,-,24478.90
03-12-2014,-,-,-,24721.85
04-12-2014,-,-,-,24768.50
05-12-2014,-,-,-,24640.14
08-12-2014,-,-,-,24314.74
09-12-2014,-,-,-,23946.00
10-12-2014,-,-,-,24203.68
11-12-2014,-,-,-,23941.82
12-12-2014,-,-,-,23609.58
15-12-2014,-,-,-,23423.55
16-12-2014,-,-,-,22726.65
17-12-2014,-,-,-,22686.49
18-12-2014,-,-,-,23456.59
19-12-2014,-,-,-,23422.70
22-12-2014,-,-,-,23626.64
23-12-2014,-,-,-,23426.02
24-12-2014,-,-,-,23390.31
26-12-2014,-,-,-,23520.76
29-12-2014,-,-,-,23732.54
30-12-2014,-,-,-,23883.88
31-12-2014,-,-,-,24051.72
01-01-2015,-,-,-,24183.97
02-01-2015,-,-,-,24376.53
05-01-2015,-,-,-,24331.29
06-01-2015,-,-,-,23619.04
07-01-2015,-,-,-,23563.96
08-01-2015,-,-,-,23985.42
09-01-2015,-,-,-,23925.71
12-01-2015,-,-,-,23980.33
13-01-2015,-,-,-,23905.36
14-01-2015,-,-,-,23884.16
15-01-2015,-,-,-,24248.96
16-01-2015,-,-,-,24454.85
19-01-2015,-,-,-,24540.89
20-01-2015,-,-,-,24566.17
21-01-2015,-,-,-,24597.31
22-01-2015,-,-,-,24675.79
23-01-2015,-,-,-,24861.51
27-01-2015,-,-,-,24984.70
28-01-2015,-,-,-,25112.10
29-01-2015,-,-,-,25147.64
30-01-2015,-,-,-,25084.79
02-02-2015,-,-,-,25342.36
03-02-2015,-,-,-,25079.16
04-02-2015,-,-,-,24940.01
05-02-2015,-,-,-,24608.43
06-02-2015,-,-,-,24424.09
09-02-2015,-,-,-,24014.79
10-02-2015,-,-,-,24228.94
11-02-2015,-,-,-,24677.46
12-02-2015,-,-,-,24984.94
13-02-2015,-,-,-,25124.24
16-02-2015,-,-,-,25097.67
18-02-2015,-,-,-,25217.51
19-02-2015,-,-,-,25308.21
20-02-2015,-,-,-,25306.70
23-02-2015,-,-,-,25068.68
24-02-2015,-,-,-,25051.76
25-02-2015,-,-,-,25013.21
26-02-2015,-,-,-,24795.45
27-02-2015,-,-,-,25301.73
02-03-2015,-,-,-,25582.94
03-03-2015,-,-,-,25761.02
04-03-2015,-,-,-,25517.76
05-03-2015,-,-,-,25672.48
09-03-2015,-,-,-,25424.23
10-03-2015,-,-,-,25430.95
11-03-2015,-,-,-,25368.02
12-03-2015,-,-,-,25918.92
13-03-2015,-,-,-,25532.41
16-03-2015,-,-,-,25343.68
17-03-2015,-,-,-,25692.72
18-03-2015,-,-,-,25740.80
19-03-2015,-,-,-,25620.79
20-03-2015,-,-,-,25238.44
23-03-2015,-,-,-,25033.95
24-03-2015,-,-,-,25007.89
25-03-2015,-,-,-,24962.86
26-03-2015,-,-,-,24643.91
27-03-2015,-,-,-,24587.73
30-03-2015,-,-,-,25061.44
31-03-2015,-,-,-,25089.25
01-04-2015,-,-,-,25420.95
06-04-2015,-,-,-,25680.80
07-04-2015,-,-,-,25994.24
08-04-2015,-,-,-,26167.40
09-04-2015,-,-,-,26169.03
10-04-2015,-,-,-,26397.95
13-04-2015,-,-,-,26614.76
15-04-2015,-,-,-,26384.55
16-04-2015,-,-,-,26240.51
17-04-2015,-,-,-,25857.90
20-04-2015,-,-,-,25369.73
21-04-2015,-,-,-,25193.11
22-04-2015,-,-,-,25201.10
23-04-2015,-,-,-,25238.27
24-04-2015,-,-,-,24895.22
27-04-2015,-,-,-,24501.15
28-04-2015,-,-,-,24875.22
29-04-2015,-,-,-,24865.22
30-04-2015,-,-,-,24879.18
04-05-2015,-,-,-,25284.82
05-05-2015,-,-,-,25494.54
06-05-2015,-,-,-,24569.32
07-05-2015,-,-,-,23996.63
08-05-2015,-,-,-,24472.89
11-05-2015,-,-,-,24962.04
12-05-2015,-,-,-,24453.72
13-05-2015,-,-,-,24919.05
14-05-2015,-,-,-,25245.44
15-05-2015,-,-,-,25295.19
18-05-2015,-,-,-,25611.57
19-05-2015,-,-,-,25604.68
20-05-2015,-,-,-,25604.71
21-05-2015,-,-,-,25501.96
22-05-2015,-,-,-,25472.00
25-05-2015,-,-,-,25482.69
26-05-2015,-,-,-,25468.90
27-05-2015,-,-,-,25346.60
28-05-2015,-,-,-,25133.87
29-05-2015,-,-,-,25484.05
01-06-2015,-,-,-,25272.13
02-06-2015,-,-,-,24775.12
03-06-2015,-,-,-,24374.58
04-06-2015,-,-,-,24424.63
05-06-2015,-,-,-,24529.11
08-06-2015,-,-,-,24177.63
09-06-2015,-,-,-,24078.05
10-06-2015,-,-,-,24303.85
11-06-2015,-,-,-,23817.46
12-06-2015,-,-,-,23912.27
15-06-2015,-,-,-,24004.53
16-06-2015,-,-,-,24129.41
17-06-2015,-,-,-,24481.49
18-06-2015,-,-,-,24635.28
19-06-2015,-,-,-,24798.39
22-06-2015,-,-,-,25176.11
23-06-2015,-,-,-,25262.14
24-06-2015,-,-,-,25102.01
25-06-2015,-,-,-,25190.73
26-06-2015,-,-,-,25143.71
29-06-2015,-,-,-,24812.85
30-06-2015,-,-,-,25139.66
01-07-2015,-,-,-,25459.87
02-07-2015,-,-,-,25788.32
03-07-2015,-,-,-,25701.56
06-07-2015,-,-,-,25860.84
07-07-2015,-,-,-,25963.66
08-07-2015,-,-,-,25665.96
09-07-2015,-,-,-,25600.42
10-07-2015,-,-,-,25600.24
13-07-2015,-,-,-,25922.17
14-07-2015,-,-,-,25954.43
15-07-2015,-,-,-,25992.64
16-07-2015,-,-,-,26361.10
17-07-2015,-,-,-,26504.47
20-07-2015,-,-,-,26570.46
21-07-2015,-,-,-,26138.02
22-07-2015,-,-,-,26422.14
23-07-2015,-,-,-,26399.06
24-07-2015,-,-,-,26146.64
27-07-2015,-,-,-,25773.87
28-07-2015,-,-,-,25640.58
29-07-2015,-,-,-,25798.29
30-07-2015,-,-,-,26007.40
